country,season,country_2,seller_raw,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start,buyer_clean,seller_clean,rivalry_proximity,pos_clean,seller_norm,buyer_norm
England,2018,Scotland,st. mirren,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Anders Dreyer,https://www.transfermarkt.com/anders-dreyer/profil/spieler/342389,Right Winger,21,Denmark,St. Mirren,Premiership,,TRUE,End of loan 31/05/2019,Summer,,,,,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018,2018,brighton,st. mirren,,right winger,st mirren,brighton
England,2018,England,sunderland,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Jason Steele,https://www.transfermarkt.com/jason-steele/profil/spieler/73564,Goalkeeper,27,England,Sunderland,League One,0,FALSE,"",Summer,15,1,0,90,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018,2018,brighton,sunderland,,goalkeeper,sunderland,brighton
England,2018,South Africa,sundowns,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Percy Tau,https://www.transfermarkt.com/percy-tau/profil/spieler/312239,Right Winger,24,South Africa,Sundowns,Betway Premiership,3200000,FALSE,"",Summer,0,0,0,0,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018,2018,brighton,sundowns,,right winger,sundowns,brighton
England,2018,Spain,valencia,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Martín Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,Right-Back,27,Spain,Valencia,LaLiga,7e+06,FALSE,"",Summer,31,29,0,2470,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018,2018,brighton,valencia,,right-back,valencia,brighton
England,2018,England,wigan,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Dan Burn,https://www.transfermarkt.com/dan-burn/profil/spieler/134270,Centre-Back,26,England,Wigan,Championship,3550000,FALSE,"",Summer,20,3,0,300,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018,2018,brighton,wigan,,centre-back,wigan,brighton
England,2018,England,wigan,brighton & hove albion,Brighton & Hove Albion,Premier League,Arrivals,Christian Walton,https://www.transfermarkt.com/christian-walton/profil/spieler/208379,Goalkeeper,23,England,Wigan,Championship,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2018,2018,brighton,wigan,,goalkeeper,wigan,brighton
England,2018,England,bristol city,chelsea fc,Chelsea FC,Premier League,Arrivals,Tomas Kalas,https://www.transfermarkt.com/tomas-kalas/profil/spieler/148657,Centre-Back,26,Czech Republic,Bristol City,Championship,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,bristol city,,centre-back,bristol city,chelsea
England,2018,England,bristol city,fulham fc,Fulham FC,Premier League,Arrivals,Joe Bryan,https://www.transfermarkt.com/joe-bryan/profil/spieler/194460,Left-Back,24,England,Bristol City,Championship,6700000,FALSE,"",Summer,34,29,1,2440,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2018,2018,fulham,bristol city,,left-back,bristol city,fulham
England,2018,England,burnley u21,burnley fc,Burnley FC,Premier League,Arrivals,Dwight McNeil,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,Left Winger,18,England,Burnley U21,"",,FALSE,-,Summer,31,26,3,1976,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2018,2018,burnley,burnley,,left winger,burnley,burnley
England,2018,England,derby,burnley fc,Burnley FC,Premier League,Arrivals,Matej Vydra,https://www.transfermarkt.com/matej-vydra/profil/spieler/101500,Centre-Forward,26,Czech Republic,Derby,Championship,12200000,FALSE,"",Summer,39,17,2,562,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2018,2018,burnley,derby,,centre-forward,derby,burnley
England,2018,Northern Ireland,linfield,burnley fc,Burnley FC,Premier League,Arrivals,Conor Mitchell,https://www.transfermarkt.com/conor-mitchell/profil/spieler/248592,Goalkeeper,22,Northern Ireland,Linfield,Premiership,,TRUE,End of loan 01/05/2019,Summer,,,,,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2018,2018,burnley,linfield,,goalkeeper,linfield,burnley
England,2018,England,man city,burnley fc,Burnley FC,Premier League,Arrivals,Joe Hart,https://www.transfermarkt.com/joe-hart/profil/spieler/40204,Goalkeeper,31,England,Man City,Premier League,3900000,FALSE,"",Summer,44,21,0,1920,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2018,2018,burnley,man city,0.110526315789474,goalkeeper,man city,burnley
England,2018,England,middlesbrough,burnley fc,Burnley FC,Premier League,Arrivals,Ben Gibson,https://www.transfermarkt.com/ben-gibson/profil/spieler/128904,Centre-Back,25,England,Middlesbrough,Championship,16900000,FALSE,"",Summer,29,5,1,423,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2018,2018,burnley,middlesbrough,,centre-back,middlesbrough,burnley
England,2018,England,qpr,burnley fc,Burnley FC,Premier League,Arrivals,Nahki Wells,https://www.transfermarkt.com/nahki-wells/profil/spieler/173483,Centre-Forward,28,Bermuda,QPR,Championship,,TRUE,End of loan 31/05/2019,Summer,1,0,0,0,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132/saison_id/2018,2018,burnley,qpr,,centre-forward,qpr,burnley
England,2018,England,charlton,west ham united,West Ham United,Premier League,Arrivals,Josh Cullen,https://www.transfermarkt.com/josh-cullen/profil/spieler/242606,Central Midfield,23,Ireland,Charlton,League One,,TRUE,End of loan 31/05/2019,Summer,1,0,0,0,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2018,2018,west ham,charlton,,central midfield,charlton,west ham
England,2018,England,chelsea u21,chelsea fc,Chelsea FC,Premier League,Arrivals,Izzy Brown,https://www.transfermarkt.com/izzy-brown/profil/spieler/245805,Left Winger,21,England,Chelsea U21,Premier League 2,,FALSE,-,Summer,,,,,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,chelsea,,left winger,chelsea,chelsea
England,2018,England,chelsea u21,chelsea fc,Chelsea FC,Premier League,Arrivals,Jake Clarke-Salter,https://www.transfermarkt.com/jake-clarke-salter/profil/spieler/316551,Centre-Back,20,England,Chelsea U21,Premier League 2,,FALSE,-,Summer,,,,,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,chelsea,,centre-back,chelsea,chelsea
England,2018,England,derby,chelsea fc,Chelsea FC,Premier League,Arrivals,Fikayo Tomori,https://www.transfermarkt.com/fikayo-tomori/profil/spieler/303254,Centre-Back,21,England,Derby,Championship,,TRUE,End of loan 31/05/2019,Summer,,,,,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,derby,,centre-back,derby,chelsea
England,2018,Germany,dortmund,chelsea fc,Chelsea FC,Premier League,Arrivals,Michy Batshuayi,https://www.transfermarkt.com/michy-batshuayi/profil/spieler/179184,Centre-Forward,24,Belgium,Dortmund,Bundesliga,,TRUE,End of loan 30/06/2018,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,dortmund,,centre-forward,dortmund,chelsea
England,2018,England,chelsea,everton fc,Everton FC,Premier League,Arrivals,Kurt Zouma,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509,Centre-Back,23,France,Chelsea,Premier League,0,TRUE,"",Summer,38,36,2,2928,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,2018,everton,chelsea,0.484210526315789,centre-back,chelsea,everton
England,2018,England,everton,chelsea fc,Chelsea FC,Premier League,Arrivals,Kurt Zouma,https://www.transfermarkt.com/kurt-zouma/profil/spieler/157509,Centre-Back,24,France,Everton,Premier League,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,everton,0.484210526315789,centre-back,everton,chelsea
England,2018,England,huddersfield,chelsea fc,Chelsea FC,Premier League,Arrivals,Rob Green,https://www.transfermarkt.com/rob-green/profil/spieler/11680,Goalkeeper,38,England,Huddersfield,Premier League,0,FALSE,"",Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,huddersfield,0.247368421052632,goalkeeper,huddersfield,chelsea
England,2018,England,hull city,chelsea fc,Chelsea FC,Premier League,Arrivals,Michael Hector,https://www.transfermarkt.com/michael-hector/profil/spieler/157490,Centre-Back,25,Jamaica,Hull City,Championship,,TRUE,End of loan 30/06/2018,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,hull city,,centre-back,hull city,chelsea
England,2018,England,hull city,chelsea fc,Chelsea FC,Premier League,Arrivals,Todd Kane,https://www.transfermarkt.com/todd-kane/profil/spieler/154287,Right-Back,25,England,Hull City,Championship,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,hull city,,right-back,hull city,chelsea
England,2018,Türkiye,kasimpasa,chelsea fc,Chelsea FC,Premier League,Arrivals,Kenneth Omeruo,https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708,Centre-Back,24,Nigeria,Kasimpasa,Süper Lig,,TRUE,End of loan 30/06/2018,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,kasimpasa,,centre-back,kasimpasa,chelsea
England,2018,England,leeds,chelsea fc,Chelsea FC,Premier League,Arrivals,Izzy Brown,https://www.transfermarkt.com/izzy-brown/profil/spieler/245805,Left Winger,22,England,Leeds,Championship,,TRUE,End of loan 31/05/2019,Summer,,,,,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,leeds,,left winger,leeds,chelsea
England,2018,Italy,napoli,chelsea fc,Chelsea FC,Premier League,Arrivals,Jorginho,https://www.transfermarkt.com/jorginho/profil/spieler/102017,Defensive Midfield,26,Italy,Napoli,Serie A,5.7e+07,FALSE,"",Summer,59,54,2,4391,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,napoli,,defensive midfield,napoli,chelsea
England,2018,England,newcastle,chelsea fc,Chelsea FC,Premier League,Arrivals,Kenedy,https://www.transfermarkt.com/kenedy/profil/spieler/281404,Left Winger,23,Brazil,Newcastle,Premier League,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,newcastle,0.431578947368421,left winger,newcastle,chelsea
England,2018,Netherlands,psv,chelsea fc,Chelsea FC,Premier League,Arrivals,Marco van Ginkel,https://www.transfermarkt.com/marco-van-ginkel/profil/spieler/147034,Central Midfield,25,Netherlands,PSV,Eredivisie,,TRUE,End of loan 30/06/2018,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,psv,,central midfield,psv,chelsea
England,2018,England,reading,chelsea fc,Chelsea FC,Premier League,Arrivals,Lewis Baker,https://www.transfermarkt.com/lewis-baker/profil/spieler/198589,Central Midfield,24,England,Reading,Championship,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,reading,,central midfield,reading,chelsea
England,2018,England,reading,chelsea fc,Chelsea FC,Premier League,Arrivals,Matt Miazga,https://www.transfermarkt.com/matt-miazga/profil/spieler/245893,Centre-Back,23,United States,Reading,Championship,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,reading,,centre-back,reading,chelsea
England,2018,Spain,real madrid,chelsea fc,Chelsea FC,Premier League,Arrivals,Mateo Kovacic,https://www.transfermarkt.com/mateo-kovacic/profil/spieler/51471,Central Midfield,24,Croatia,Real Madrid,LaLiga,0,TRUE,loan transfer,Summer,57,51,0,3088,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,real madrid,,central midfield,real madrid,chelsea
England,2018,Russia,spartak moscow,chelsea fc,Chelsea FC,Premier League,Arrivals,Mario Pašalić,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Central Midfield,23,Croatia,Spartak Moscow,Premier Liga,,TRUE,End of loan 30/06/2018,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,spartak moscow,,central midfield,spartak moscow,chelsea
England,2018,Netherlands,vitesse,chelsea fc,Chelsea FC,Premier League,Arrivals,Matt Miazga,https://www.transfermarkt.com/matt-miazga/profil/spieler/245893,Centre-Back,22,United States,Vitesse,Eredivisie,,TRUE,End of loan 30/06/2018,Summer,0,0,0,0,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631/saison_id/2018,2018,chelsea,vitesse,,centre-back,vitesse,chelsea
England,2018,United States,colorado,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Joe Mason,https://www.transfermarkt.com/joe-mason/profil/spieler/120706,Centre-Forward,27,Ireland,Colorado,MLS,,TRUE,End of loan 13/07/2018,Summer,,,,,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2018,2018,wolves,colorado,,centre-forward,colorado,wolves
England,2018,Brazil,corinthians,west ham united,West Ham United,Premier League,Arrivals,Fabián Balbuena,https://www.transfermarkt.com/fabian-balbuena/profil/spieler/285548,Centre-Back,26,Paraguay,Corinthians,Série A,4e+06,FALSE,"",Summer,30,23,1,2014,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2018,2018,west ham,corinthians,,centre-back,corinthians,west ham
England,2018,England,coventry,wolverhampton wanderers,Wolverhampton Wanderers,Premier League,Arrivals,Bright Enobakhare,https://www.transfermarkt.com/bright-enobakhare/profil/spieler/345772,Centre-Forward,21,Nigeria,Coventry,League One,,TRUE,End of loan 31/05/2019,Summer,1,0,0,0,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543/saison_id/2018,2018,wolves,coventry,,centre-forward,coventry,wolves
England,2018,Germany,fc schalke 04,crystal palace,Crystal Palace,Premier League,Arrivals,Max Meyer,https://www.transfermarkt.com/max-meyer/profil/spieler/146164,Central Midfield,22,Germany,FC Schalke 04,Bundesliga,0,FALSE,"",Summer,42,36,2,2032,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2018,2018,crystal palace,fc schalke 04,,central midfield,fc schalke 04,crystal palace
England,2018,Spain,getafe,crystal palace,Crystal Palace,Premier League,Arrivals,Vicente Guaita,https://www.transfermarkt.com/vicente-guaita/profil/spieler/64399,Goalkeeper,31,Spain,Getafe,LaLiga,0,FALSE,"",Summer,42,24,0,2115,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2018,2018,crystal palace,getafe,,goalkeeper,getafe,crystal palace
England,2018,England,maidstone,crystal palace,Crystal Palace,Premier League,Arrivals,Dion Henry,https://www.transfermarkt.com/dion-henry/profil/spieler/345899,Goalkeeper,21,England,Maidstone,National League,,TRUE,End of loan 31/05/2019,Summer,1,0,0,0,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2018,2018,crystal palace,maidstone,,goalkeeper,maidstone,crystal palace
England,2018,Wales,swansea,crystal palace,Crystal Palace,Premier League,Arrivals,Jordan Ayew,https://www.transfermarkt.com/jordan-ayew/profil/spieler/108354,Centre-Forward,26,Ghana,Swansea,Championship,0,TRUE,loan transfer,Summer,42,25,2,1344,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2018,2018,crystal palace,swansea,,centre-forward,swansea,crystal palace
England,2018,England,west ham,crystal palace,Crystal Palace,Premier League,Arrivals,Cheikhou Kouyaté,https://www.transfermarkt.com/cheikhou-kouyate/profil/spieler/66934,Defensive Midfield,28,Senegal,West Ham,Premier League,10700000,FALSE,"",Summer,41,37,0,2343,https://www.transfermarkt.com/crystal-palace/startseite/verein/873/saison_id/2018,2018,crystal palace,west ham,0.910526315789474,defensive midfield,west ham,crystal palace
England,2018,Spain,dep. la coruña,newcastle united,Newcastle United,Premier League,Arrivals,Fabian Schär,https://www.transfermarkt.com/fabian-schar/profil/spieler/135343,Centre-Back,26,Switzerland,Dep. La Coruña,LaLiga2,4e+06,FALSE,"",Summer,35,28,4,2313,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2018,2018,newcastle,dep. la coruña,,centre-back,dep la corua,newcastle
England,2018,England,derby,liverpool fc,Liverpool FC,Premier League,Arrivals,Harry Wilson,https://www.transfermarkt.com/harry-wilson/profil/spieler/279455,Right Winger,22,Wales,Derby,Championship,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2018,2018,liverpool,derby,,right winger,derby,liverpool
England,2018,Germany,dortmund,fulham fc,Fulham FC,Premier League,Arrivals,André Schürrle,https://www.transfermarkt.com/andre-schurrle/profil/spieler/58205,Left Winger,27,Germany,Dortmund,Bundesliga,0,TRUE,"",Summer,30,25,6,1732,https://www.transfermarkt.com/fc-fulham/startseite/verein/931/saison_id/2018,2018,fulham,dortmund,,left winger,dortmund,fulham
England,2018,Germany,dortmund,newcastle united,Newcastle United,Premier League,Arrivals,Mikel Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,Central Midfield,22,Spain,Dortmund,Bundesliga,7e+06,FALSE,"",Summer,,,,,https://www.transfermarkt.com/newcastle-united/startseite/verein/762/saison_id/2018,2018,newcastle,dortmund,,central midfield,dortmund,newcastle
England,2018,Germany,dortmund,west ham united,West Ham United,Premier League,Arrivals,Andriy Yarmolenko,https://www.transfermarkt.com/andriy-yarmolenko/profil/spieler/69015,Right Winger,28,Ukraine,Dortmund,Bundesliga,2e+07,FALSE,"",Summer,11,10,2,550,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2018,2018,west ham,dortmund,,right winger,dortmund,west ham
England,2018,England,ipswich,everton fc,Everton FC,Premier League,Arrivals,Matthew Pennington,https://www.transfermarkt.com/matthew-pennington/profil/spieler/220755,Centre-Back,24,England,Ipswich,Championship,,TRUE,End of loan 31/05/2019,Summer,1,0,0,0,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,2018,everton,ipswich,,centre-back,ipswich,everton
England,2018,Germany,leipzig,everton fc,Everton FC,Premier League,Arrivals,Ademola Lookman,https://www.transfermarkt.com/ademola-lookman/profil/spieler/406040,Second Striker,20,Nigeria,Leipzig,Bundesliga,,TRUE,End of loan 30/06/2018,Summer,33,24,1,830,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,2018,everton,leipzig,,second striker,leipzig,everton
England,2018,England,middlesbrough,everton fc,Everton FC,Premier League,Arrivals,Muhamed Besic,https://www.transfermarkt.com/muhamed-besic/profil/spieler/93905,Defensive Midfield,26,Bosnia-Herzegovina,Middlesbrough,Championship,,TRUE,End of loan 31/05/2019,Summer,0,0,0,0,https://www.transfermarkt.com/fc-everton/startseite/verein/29/saison_id/2018,2018,everton,middlesbrough,,defensive midfield,middlesbrough,everton
