country,league,season,team_a,team_b,pos_diff,team_a_low,team_b_low,country_low,league_low
Italy,Games of Matchday 38 Serie A 18/19,2018,Cagliari,Parma,1,cagliari,parma,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Cagliari,SPAL,2,cagliari,spal,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Chievo Verona,FC Empoli,2,chievo verona,fc empoli,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Chievo Verona,Frosinone,1,chievo verona,frosinone,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,FC Empoli,Fiorentina,2,fc empoli,fiorentina,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,FC Empoli,Frosinone,1,fc empoli,frosinone,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,FC Empoli,Genoa,1,fc empoli,genoa,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Fiorentina,Genoa,1,fiorentina,genoa,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Fiorentina,Parma,2,fiorentina,parma,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Frosinone,Genoa,2,frosinone,genoa,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Inter,Napoli,2,inter,napoli,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Inter,Roma,2,inter,roma,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Juventus,Napoli,1,juventus,napoli,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Lazio,Roma,2,lazio,roma,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Lazio,Sampdoria,1,lazio,sampdoria,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Lazio,Torino,1,lazio,torino,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Parma,SPAL,1,parma,spal,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Parma,Udinese,2,parma,udinese,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Roma,Torino,1,roma,torino,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Sampdoria,Sassuolo,2,sampdoria,sassuolo,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Sampdoria,Torino,2,sampdoria,torino,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Sassuolo,SPAL,2,sassuolo,spal,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,Sassuolo,Udinese,1,sassuolo,udinese,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 18/19,2018,SPAL,Udinese,1,spal,udinese,italy,games of matchday 38 serie a 18/19
Italy,Games of Matchday 38 Serie A 19/20,2019,AC Milan,Lazio,2,ac milan,lazio,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,AC Milan,Napoli,1,ac milan,napoli,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,AC Milan,Roma,1,ac milan,roma,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,AC Milan,Sassuolo,2,ac milan,sassuolo,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Atalanta,Inter,1,atalanta,inter,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Atalanta,Juventus,2,atalanta,juventus,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Atalanta,Lazio,1,atalanta,lazio,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Atalanta,Roma,2,atalanta,roma,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Bologna,Cagliari,2,bologna,cagliari,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Bologna,Fiorentina,2,bologna,fiorentina,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Bologna,Parma,1,bologna,parma,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Bologna,Udinese,1,bologna,udinese,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Brescia,Genoa,2,brescia,genoa,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Brescia,Lecce,1,brescia,lecce,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Brescia,SPAL,1,brescia,spal,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Cagliari,Sampdoria,1,cagliari,sampdoria,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Cagliari,Torino,2,cagliari,torino,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Cagliari,Udinese,1,cagliari,udinese,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Fiorentina,Hellas Verona,1,fiorentina,hellas verona,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Fiorentina,Parma,1,fiorentina,parma,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Fiorentina,Sassuolo,2,fiorentina,sassuolo,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Genoa,Lecce,1,genoa,lecce,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Genoa,Sampdoria,2,genoa,sampdoria,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Genoa,Torino,1,genoa,torino,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Hellas Verona,Napoli,2,hellas verona,napoli,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Hellas Verona,Parma,2,hellas verona,parma,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Hellas Verona,Sassuolo,1,hellas verona,sassuolo,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Inter,Juventus,1,inter,juventus,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Inter,Lazio,2,inter,lazio,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Lazio,Roma,1,lazio,roma,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Lecce,SPAL,2,lecce,spal,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Lecce,Torino,2,lecce,torino,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Napoli,Roma,2,napoli,roma,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Napoli,Sassuolo,1,napoli,sassuolo,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Parma,Udinese,2,parma,udinese,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Sampdoria,Torino,1,sampdoria,torino,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 19/20,2019,Sampdoria,Udinese,2,sampdoria,udinese,italy,games of matchday 38 serie a 19/20
Italy,Games of Matchday 38 Serie A 20/21,2020,AC Milan,Atalanta,1,ac milan,atalanta,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,AC Milan,Inter,1,ac milan,inter,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,AC Milan,Juventus,2,ac milan,juventus,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Atalanta,Inter,2,atalanta,inter,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Atalanta,Juventus,1,atalanta,juventus,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Atalanta,Napoli,2,atalanta,napoli,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Benevento,Cagliari,2,benevento,cagliari,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Benevento,Crotone,1,benevento,crotone,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Benevento,Parma,2,benevento,parma,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Benevento,Torino,1,benevento,torino,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Bologna,Fiorentina,1,bologna,fiorentina,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Bologna,Genoa,1,bologna,genoa,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Bologna,Hellas Verona,2,bologna,hellas verona,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Bologna,Udinese,2,bologna,udinese,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Cagliari,Spezia Calcio,1,cagliari,spezia calcio,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Cagliari,Torino,1,cagliari,torino,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Cagliari,Udinese,2,cagliari,udinese,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Crotone,Parma,1,crotone,parma,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Crotone,Torino,2,crotone,torino,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Fiorentina,Genoa,2,fiorentina,genoa,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Fiorentina,Spezia Calcio,2,fiorentina,spezia calcio,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Fiorentina,Udinese,1,fiorentina,udinese,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Genoa,Hellas Verona,1,genoa,hellas verona,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Genoa,Sampdoria,2,genoa,sampdoria,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Hellas Verona,Sampdoria,1,hellas verona,sampdoria,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Hellas Verona,Sassuolo,2,hellas verona,sassuolo,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Juventus,Lazio,2,juventus,lazio,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Juventus,Napoli,1,juventus,napoli,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Lazio,Napoli,1,lazio,napoli,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Lazio,Roma,1,lazio,roma,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Lazio,Sassuolo,2,lazio,sassuolo,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Napoli,Roma,2,napoli,roma,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Roma,Sampdoria,2,roma,sampdoria,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Roma,Sassuolo,1,roma,sassuolo,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Sampdoria,Sassuolo,1,sampdoria,sassuolo,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Spezia Calcio,Torino,2,spezia calcio,torino,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 20/21,2020,Spezia Calcio,Udinese,1,spezia calcio,udinese,italy,games of matchday 38 serie a 20/21
Italy,Games of Matchday 38 Serie A 21/22,2021,AC Milan,Inter,1,ac milan,inter,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,AC Milan,Napoli,2,ac milan,napoli,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Atalanta,Fiorentina,1,atalanta,fiorentina,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Atalanta,Hellas Verona,1,atalanta,hellas verona,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Atalanta,Roma,2,atalanta,roma,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Atalanta,Torino,2,atalanta,torino,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Bologna,FC Empoli,1,bologna,fc empoli,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Bologna,Sampdoria,2,bologna,sampdoria,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Bologna,Sassuolo,2,bologna,sassuolo,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Bologna,Udinese,1,bologna,udinese,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Cagliari,Genoa,1,cagliari,genoa,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Cagliari,Salernitana,1,cagliari,salernitana,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Cagliari,Spezia Calcio,2,cagliari,spezia calcio,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Cagliari,Venezia,2,cagliari,venezia,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,FC Empoli,Sampdoria,1,fc empoli,sampdoria,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,FC Empoli,Spezia Calcio,2,fc empoli,spezia calcio,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,FC Empoli,Udinese,2,fc empoli,udinese,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Fiorentina,Hellas Verona,2,fiorentina,hellas verona,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Fiorentina,Lazio,2,fiorentina,lazio,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Fiorentina,Roma,1,fiorentina,roma,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Genoa,Salernitana,2,genoa,salernitana,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Genoa,Venezia,1,genoa,venezia,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Hellas Verona,Sassuolo,2,hellas verona,sassuolo,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Hellas Verona,Torino,1,hellas verona,torino,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Inter,Juventus,2,inter,juventus,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Inter,Napoli,1,inter,napoli,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Juventus,Lazio,1,juventus,lazio,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Juventus,Napoli,1,juventus,napoli,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Juventus,Roma,2,juventus,roma,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Lazio,Napoli,2,lazio,napoli,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Lazio,Roma,1,lazio,roma,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Salernitana,Sampdoria,2,salernitana,sampdoria,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Salernitana,Spezia Calcio,1,salernitana,spezia calcio,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Sampdoria,Spezia Calcio,1,sampdoria,spezia calcio,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Sassuolo,Torino,1,sassuolo,torino,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Sassuolo,Udinese,1,sassuolo,udinese,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 21/22,2021,Torino,Udinese,2,torino,udinese,italy,games of matchday 38 serie a 21/22
Italy,Games of Matchday 38 Serie A 22/23,2022,AC Milan,Atalanta,1,ac milan,atalanta,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,AC Milan,Inter,1,ac milan,inter,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,AC Milan,Lazio,2,ac milan,lazio,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,AC Milan,Roma,2,ac milan,roma,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Atalanta,Inter,2,atalanta,inter,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Atalanta,Juventus,2,atalanta,juventus,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Atalanta,Roma,1,atalanta,roma,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Bologna,Fiorentina,1,bologna,fiorentina,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Bologna,Juventus,2,bologna,juventus,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Bologna,Monza,2,bologna,monza,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Bologna,Torino,1,bologna,torino,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Cremonese,Hellas Verona,1,cremonese,hellas verona,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Cremonese,Sampdoria,1,cremonese,sampdoria,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Cremonese,Spezia Calcio,2,cremonese,spezia calcio,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,FC Empoli,Lecce,2,fc empoli,lecce,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,FC Empoli,Salernitana,1,fc empoli,salernitana,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,FC Empoli,Sassuolo,1,fc empoli,sassuolo,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,FC Empoli,Udinese,2,fc empoli,udinese,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Fiorentina,Juventus,1,fiorentina,juventus,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Fiorentina,Roma,2,fiorentina,roma,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Fiorentina,Torino,2,fiorentina,torino,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Hellas Verona,Lecce,2,hellas verona,lecce,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Hellas Verona,Sampdoria,2,hellas verona,sampdoria,italy,games of matchday 38 serie a 22/23
Italy,Games of Matchday 38 Serie A 22/23,2022,Hellas Verona,Spezia Calcio,1,hellas verona,spezia calcio,italy,games of matchday 38 serie a 22/23
